coccus	rod	MeanDecreaseAccuracy	MeanDecreaseGini
OG0000689	9.39011592133869e-05	4.67457714648102e-05	6.85154830279873e-05	0.166642069992672
OG0001090	9.38592418996569e-05	2.755303574138e-06	4.35246227596885e-05	0.103269750111862
OG0001777	9.38096148713809e-05	-4.22280651672121e-05	2.12162695875171e-05	0.0872952978475111
OG0008754	9.37412573445843e-05	-2.13664278380409e-05	3.1683753148487e-05	0.0700778966268742
OG0001131	9.3611893491224e-05	3.3817318547884e-08	4.24287420249486e-05	0.070746093997997
OG0001219	9.35088499653788e-05	7.6495971001847e-05	8.3077306819084e-05	0.18901170974153
OG0001138	9.34161750783945e-05	-1.74630139003298e-06	4.25356262658704e-05	0.107171539734628
OG0000501	9.33958574757326e-05	-1.17225155254989e-05	3.71378325952002e-05	0.098882850320947
OG0001948	9.33802926565715e-05	0.000109478598483367	0.000100397052517804	0.111299176129226
OG0004009	9.33648005080233e-05	-4.93863854903514e-06	4.04212330916159e-05	0.0669218675176376
OG0001913	9.3349334142664e-05	-1.02435545954916e-05	3.83193787438797e-05	0.0401162110142939
OG0003328	9.33002405749847e-05	1.41061390309103e-05	5.08970033389913e-05	0.128006598879968
OG0003404	9.32899875246955e-05	0.000166498833508711	0.000130625912573992	0.262645088396764
OG0169749	9.32268596422703e-05	0.000106278719505577	0.000100757150358924	0.282279469262083
OG0001921	9.31109438927426e-05	-5.07153696877573e-06	4.16586026520961e-05	0.0434424616003912
OG0000201	9.29450627962593e-05	-6.72554408540577e-06	3.80149189240015e-05	0.157124100392583
OG0177503	9.29110622909914e-05	-6.55995132800519e-06	3.87523712043544e-05	0.148549998758777
OG0001146	9.28646859683689e-05	1.42639645450225e-06	4.33705027443319e-05	0.0843779196719545
OG0000862	9.2687725133323e-05	2.33448131888854e-05	5.49868021151046e-05	0.141267732414994
OG0001020	9.26627277105197e-05	-6.9607752495999e-06	3.87199953924634e-05	0.0958516467277232
OG0001889	9.26354159839852e-05	6.40982232874741e-06	4.56021605144966e-05	0.119126318583739
OG0004805	9.25925962765455e-05	0.000152658418563369	0.000125325173176035	0.118306293633891
OG0060111	9.25164438918455e-05	7.09549084376084e-05	7.95978977569033e-05	0.114780913224646
OG0000046	9.24637182832862e-05	2.99903624890143e-05	5.85677224854606e-05	0.227486966863596
OG0019883	9.24589382720093e-05	2.44785784088592e-05	5.54033651667375e-05	0.0738618013568103
OG0002145	9.23907419056417e-05	-7.47434534546519e-06	3.86473756191719e-05	0.0495221854944841
OG0000070	9.23866525511934e-05	2.99397166649272e-05	5.83791395568117e-05	0.220905989626071
OG0000404	9.22756468953446e-05	-1.45151612351478e-05	3.44600611063091e-05	0.147377958606643
OG0001955	9.22640188081952e-05	6.86506165572536e-06	4.75022042488166e-05	0.0714811195381067
OG0124208	9.22459619709671e-05	0.000129659739471344	0.000109799065835006	0.18503029173171
OG0001361	9.22329580322936e-05	-2.59683116484037e-05	2.86249651973931e-05	0.127475562920365
OG0001303	9.21907545741692e-05	-5.41117079772319e-06	4.05331809565775e-05	0.0642707997706672
OG0000882	9.21333462655451e-05	4.11718804595036e-05	6.43891666737286e-05	0.156018263890707
OG0010472	9.2111034547371e-05	2.14783625879858e-05	5.4439996347062e-05	0.0870458178799807
OG0001735	9.19730991405673e-05	9.77109829880228e-06	4.81172971064951e-05	0.0413000329451795
OG0003225	9.18912643366782e-05	0.00027063846357701	0.000189662385743111	0.209788723673774
OG0003289	9.18645201145516e-05	3.56940696238719e-05	6.15605307587604e-05	0.0925613156227818
OG0001687	9.17918368515241e-05	4.42594438866472e-05	6.61857185581751e-05	0.196833973430835
OG0003782	9.17411254570407e-05	2.40921421442216e-06	4.31907468017404e-05	0.142436620810439
OG0003664	9.17049182693499e-05	1.45761285945147e-05	5.16013170440623e-05	0.0545024696923292
OG0002266	9.16713886620009e-05	-1.38911670887545e-05	3.51608349307204e-05	0.0432429538257322
OG0002319	9.16532987571128e-05	2.91513054499918e-05	5.8886849449722e-05	0.10728054354527
OG0001352	9.16375461410543e-05	1.26178308329527e-05	4.88499075604063e-05	0.0955242115451616
OG0002959	9.15628316601144e-05	2.93137806312823e-05	5.76181451027081e-05	0.0341598163657933
OG0000574	9.15361126223872e-05	4.49384767635582e-06	4.46570154612684e-05	0.119502833462677
OG0197392	9.15251958620119e-05	2.73180177166497e-05	5.69673919171079e-05	0.15553336219399
OG0004743	9.15024205464667e-05	-8.88442237235041e-06	3.73844778790664e-05	0.0897393983458096
OG0001909	9.15012367804164e-05	1.85807836874574e-05	5.0707744343541e-05	0.0359506774852968
OG0000550	9.14915358747483e-05	4.73553867766116e-05	6.82591348283718e-05	0.161352966236094
OG0124245	9.14800704683265e-05	0.000145957584879704	0.00012102529330121	0.108884740920227
OG0000904	9.1472302452295e-05	3.52795889443996e-05	6.16237546761053e-05	0.162635942090655
OG0001737	9.14497483526612e-05	-7.04026564189583e-08	4.20421935126406e-05	0.0471116469997168
OG0001502	9.13613880633266e-05	6.38836233800318e-05	7.81369085089091e-05	0.100847537198383
OG0177497	9.13307379181944e-05	2.15612313956471e-05	5.40932363029212e-05	0.141592699162402
OG0004939	9.12787117228e-05	-1.49821858072588e-05	3.37999309853019e-05	0.0758083896264273
OG0124310	9.11949685534591e-05	4.89417989417989e-05	6.82471264367816e-05	0.0911011918373321
OG0000545	9.09994523940846e-05	-1.49721309732433e-05	3.34524498055326e-05	0.0719174430498866
OG0004368	9.08971987422395e-05	5.34565408133894e-06	4.60829040228078e-05	0.0449201362508129
OG0001246	9.0826189956539e-05	-6.85447970813798e-06	3.75960229068681e-05	0.0685572796333459
OG0008888	9.08189993174997e-05	2.6088444769596e-06	4.36978990950441e-05	0.159243840058677
OG0003288	9.07351431624204e-05	3.69285875794105e-05	6.28551514431818e-05	0.148686072465931
OG0001740	9.06520969848355e-05	1.40430416823e-05	4.82851322040361e-05	0.0171534843607117
OG0000317	9.06484044360483e-05	-2.78268455067991e-05	2.71256080738737e-05	0.128411663617013
OG0001451	9.06259794942545e-05	1.33260997020364e-05	4.98515626311598e-05	0.154554521273976
OG0001214	9.05978070796133e-05	7.33564772417962e-06	4.80794550810519e-05	0.0402458791469202
OG0004477	9.04114836944666e-05	1.2306751457037e-05	4.88038058998552e-05	0.0921037015353953
OG0001394	9.03880200411336e-05	4.98593774958507e-05	6.90490980366648e-05	0.105197008512232
OG0001507	9.03740306788032e-05	7.99003337880464e-08	4.16675625645465e-05	0.0458325926344485
OG0001014	9.03469792767285e-05	9.46258401335298e-05	9.24618955591095e-05	0.0720320047584554
OG0002726	9.03046920053338e-05	-1.55711193107061e-06	4.00818745230446e-05	0.0607934770236195
OG0006869	9.00536460547708e-05	-3.56728246977413e-05	2.23168973542388e-05	0.0756786919909499
OG0012496	8.99827055850847e-05	0.000182487293002724	0.000140823768768846	0.213241225589866
OG0002122	8.99136182290057e-05	2.81866018214182e-06	4.25729257954339e-05	0.0406585875065597
OG0001853	8.99118203326875e-05	5.7237645257026e-06	4.29312069606218e-05	0.0812778359127602
OG0000207	8.99022214077189e-05	5.35148647002726e-05	7.0046548710509e-05	0.270800513877542
OG0015200	8.97762997520783e-05	0.00092249908894882	0.000542468633811691	1.19242561247476
OG0001137	8.95603881336024e-05	2.89697534020661e-05	5.80847975873477e-05	0.115628941595988
OG0001019	8.94519828164607e-05	5.60864940656489e-05	7.16792524706392e-05	0.240097275982036
OG0000654	8.94276216247268e-05	1.3421174982128e-05	4.86119907392957e-05	0.0810357650846002
OG0000833	8.94115151475328e-05	-1.45003808384903e-05	3.39949171284223e-05	0.156734610014651
OG0001155	8.9269767799012e-05	2.51824499733894e-05	5.53212853394061e-05	0.0633865394933578
OG0002503	8.92383283990403e-05	-2.81912916040019e-06	3.97788359603981e-05	0.106316361642773
OG0003997	8.92227060075097e-05	1.77672292586765e-05	5.10692349195222e-05	0.118427661385536
OG0002572	8.91996167233805e-05	3.58307664449515e-05	6.07686952484789e-05	0.0408484916340904
OG0025332	8.91651432246513e-05	5.40163789896274e-05	6.94864385029912e-05	0.238671944378661
OG0003566	8.91363910198357e-05	2.65891017662254e-07	4.14598829736042e-05	0.0639988173281724
OG0001309	8.91303758165464e-05	2.04015926702117e-05	5.25382300221764e-05	0.0609304832061081
OG0106497	8.91169791121152e-05	3.01434733944603e-05	5.67109419495566e-05	0.136752060979775
OG0000171	8.89692669693014e-05	1.87537314590055e-06	4.11286636343816e-05	0.11683347351282
OG0004520	8.89334885342907e-05	-2.02687909931646e-05	3.00814696363002e-05	0.0591747171537585
OG0000272	8.88518004593516e-05	3.93124866718369e-05	6.24145957258873e-05	0.144639017337337
OG0000870	8.88183424934185e-05	2.67485320015152e-05	5.51399296480731e-05	0.121741860632507
OG0001593	8.84900455113432e-05	4.13241330742028e-06	4.24782916901516e-05	0.144046199534411
OG0007322	8.8478259130659e-05	0.000101436574231703	9.45431795681727e-05	0.144525632725892
OG0005851	8.83745195281254e-05	-1.99791127593071e-05	2.93887920442819e-05	0.0702957691843482
OG0002144	8.83598849212345e-05	7.36825432083412e-06	4.43463982551694e-05	0.0877699856514451
OG0003158	8.8351455007149e-05	-2.38093585993019e-05	2.84571383961977e-05	0.0713085656822842
OG0009322	8.83374881206065e-05	2.04847267994531e-05	5.21431413357678e-05	0.14537499201076
OG0002023	8.82600676599933e-05	1.01194473784538e-05	4.70097485160563e-05	0.047761598946057
OG0000929	8.82583041669916e-05	6.58242928577537e-06	4.44462010573705e-05	0.131923683597782
OG0000101	8.8207749878509e-05	2.29464549720528e-06	4.26478719842707e-05	0.146816545756327
OG0000982	8.816567185504e-05	1.10158468996145e-05	4.72485127617586e-05	0.0697250343191146
OG0001500	8.8095655136479e-05	3.5958602948352e-05	6.04826596793596e-05	0.135956039746692
OG0002300	8.79712101548218e-05	-1.72632987162245e-05	3.24620484079544e-05	0.0700313783949013
OG0003862	8.79364699521819e-05	1.078333077072e-05	4.73205591987528e-05	0.0593954555228661
OG0177485	8.784698791174e-05	-8.99818911981398e-06	3.52554608954226e-05	0.126914758421276
OG0004618	8.78221629455542e-05	1.43740893289541e-06	4.16234200006087e-05	0.0609995205496908
OG0000339	8.77235985358084e-05	1.10338066042498e-05	4.66983816582713e-05	0.0890458028199231
OG0000382	8.76542778390059e-05	7.28556929558151e-06	4.39591542431106e-05	0.0964551052461253
OG0001115	8.74922468436222e-05	2.59953428381937e-05	5.40481539825005e-05	0.0514857128273549
OG0001040	8.74459176254515e-05	-3.95371322464872e-05	1.90068061120911e-05	0.108687178887132
OG0000837	8.74422681518168e-05	-8.61326984502606e-06	3.62417304539776e-05	0.089738536625197
OG0002613	8.73167732008591e-05	-1.8503937038065e-05	3.05272388541886e-05	0.0759105812215951
OG0004888	8.72612583604962e-05	-1.42930830364647e-06	3.87765966025353e-05	0.0290990068606571
OG0003431	8.72471790337212e-05	4.45531269468755e-07	4.02779871269754e-05	0.180443581759372
OG0001912	8.71999849971624e-05	6.43806478108651e-06	4.39745102384945e-05	0.0654890829873477
OG0001258	8.71016542442939e-05	-1.07904340100405e-05	3.45355307103633e-05	0.0766637723468442
OG0000622	8.70645171038048e-05	3.58853456986354e-06	4.09870663192193e-05	0.207936727944398
OG0002545	8.7007189894919e-05	4.16766071892263e-06	4.12111018887477e-05	0.0598165123209769
OG0007918	8.69117142807216e-05	-1.30548302872063e-06	3.83130326827534e-05	0.0160207200682781
OG0001633	8.67967724972861e-05	-4.06683363869026e-06	3.89458059299674e-05	0.0573214775487939
OG0000610	8.66291882358894e-05	8.80463392892346e-06	4.32331459569777e-05	0.123329514708554
OG0003890	8.66112861594259e-05	-2.22803495711191e-06	3.82521744374938e-05	0.10241413014699
OG0000658	8.65040109982936e-05	2.50528536055649e-05	5.37714840035231e-05	0.143566404704094
OG0021497	8.64453619950879e-05	3.89459298424969e-05	6.16364138309197e-05	0.1274154488157
OG0124121	8.64325203266184e-05	0.000146905247549616	0.000117677285838282	0.0703919730220175
OG0002563	8.64013195564644e-05	3.28992875134376e-05	5.70015568887649e-05	0.0605585517125858
OG0003045	8.63197152785516e-05	-3.73014749295791e-06	3.82237691929483e-05	0.0526187123016615
OG0002218	8.63158934004734e-05	2.49476224877318e-05	5.31371618746646e-05	0.0746000067102333
OG0000408	8.62585953276663e-05	1.06883297558652e-05	4.49099067032768e-05	0.142208750179604
OG0000618	8.62429610296036e-05	2.40281508244009e-05	5.31947664997435e-05	0.0852117396034353
OG0100200	8.62296009052494e-05	3.97492907893503e-05	6.15617482007394e-05	0.122899611523995
OG0124214	8.59001764425552e-05	0.000178325056928897	0.000135718348751136	0.199703279422794
OG0002052	8.5675662407921e-05	2.16617250584707e-06	4.05545794070112e-05	0.105357578498962
OG0002283	8.56642644274192e-05	4.28301940954769e-05	6.12614462730988e-05	0.0433785021370732
OG0004421	8.55868887361156e-05	9.47266313980414e-06	4.53574989053327e-05	0.0908745495754758
OG0009831	8.55645822436556e-05	-4.16652238841148e-06	3.73936232041219e-05	0.170357212653
OG0124188	8.55605537013484e-05	0.000205632403211057	0.000146041608497279	0.269241712920126
OG0009240	8.55271595950126e-05	2.38295224706212e-05	5.13151275558115e-05	0.0755563968420478
OG0003785	8.53519916906511e-05	5.00307094210257e-05	6.72799640234614e-05	0.0562235934664842
OG0002674	8.5306545399609e-05	5.49812786391254e-05	6.90653748399924e-05	0.0949308034940268
OG0177493	8.53007345408277e-05	-1.19401851518617e-05	3.19512238486762e-05	0.110441391008505
OG0044970	8.52365267512835e-05	1.39106817095948e-05	4.65272922660905e-05	0.0912157369571004
OG0000092	8.51950755572899e-05	-2.17109916215009e-05	2.76819003956806e-05	0.143394234542805
OG0003228	8.51933979566949e-05	3.45974068620643e-05	5.7720313533727e-05	0.076214267917718
OG0002491	8.51587900184314e-05	-5.95490214540232e-06	3.5394922823739e-05	0.071798537158364
OG0003086	8.51402698082957e-05	2.44474284850973e-05	5.23455295756216e-05	0.105391835698236
OG0003201	8.5100826980452e-05	-7.25904112860939e-06	3.53393259070133e-05	0.0989924592901173
OG0000479	8.50337524618489e-05	-1.96721062956502e-05	2.93522998156221e-05	0.126076683088591
OG0000877	8.49961741366847e-05	2.78367826682414e-05	5.37606075549638e-05	0.149121971122924
OG0003938	8.49955081498849e-05	-1.27252391642612e-05	3.33185648063697e-05	0.0479037948049612
OG0000508	8.49339041034241e-05	2.61686011966443e-05	5.24738803737349e-05	0.114751532405626
OG0000759	8.49165398985534e-05	-1.07656758203788e-05	3.36347265916821e-05	0.0753321321461628
OG0004011	8.49036735403173e-05	9.49302281606326e-05	9.04095269468702e-05	0.181582453579362
OG0002146	8.48048480206905e-05	-9.4736318822886e-06	3.3918400276793e-05	0.0793737721528943
OG0025320	8.47473450919243e-05	7.39340682784167e-05	7.88328563585753e-05	0.316844494663431
OG0005426	8.46953802911435e-05	-6.78294462249738e-06	3.49997108637833e-05	0.0855291403948441
OG0002962	8.46528013423618e-05	9.1827495048092e-05	8.85813676922725e-05	0.079280184978315
OG0006418	8.46329175366614e-05	2.83146659221018e-06	3.93866942515801e-05	0.0704420848382331
OG0002708	8.45774361104366e-05	5.17215815621081e-06	4.15305432867214e-05	0.0758048336999032
OG0000375	8.44971701934254e-05	2.91802997792499e-05	5.51460738797985e-05	0.135599320143012
OG0006231	8.44870073295744e-05	0.000299015857828966	0.00019807064845526	0.214091459628115
OG0000816	8.44556991271996e-05	9.53238021743178e-06	4.408506554982e-05	0.138499998047194
OG0001779	8.43654453082575e-05	1.08929678300348e-05	4.47498073270545e-05	0.0620469939647845
OG0001337	8.42618235948389e-05	-7.95599335011415e-06	3.49761628790892e-05	0.128460771042926
OG0124256	8.42431305732874e-05	0.000194803026066854	0.000141265593902778	0.287381095150402
OG0007629	8.41125015728773e-05	-6.69958453586143e-06	3.52546208753817e-05	0.121978809330852
OG0003242	8.4073530322535e-05	4.06186145885401e-05	6.04378337437267e-05	0.122041840648255
OG0001264	8.40680948725009e-05	1.08868030914161e-05	4.51296175462762e-05	0.147859132196248
OG0000703	8.3856908960886e-05	1.88819712320217e-05	4.85908302108102e-05	0.104460403954555
OG0002013	8.38170480846074e-05	3.47714253108105e-05	5.78027642475057e-05	0.114855101684799
OG0002186	8.38106938222457e-05	6.91125222124887e-06	4.35977612085752e-05	0.0795928289405341
OG0001768	8.37885552622245e-05	-1.01902093819677e-05	3.2082943069937e-05	0.0441810375820838
OG0019655	8.37251411916952e-05	4.07852182593634e-05	6.09881893136702e-05	0.193950505884059
OG0001995	8.36801017696071e-05	9.14753182232331e-06	4.38170975276689e-05	0.0788940428268918
OG0001741	8.36239055108232e-05	-1.24848284678693e-05	3.22118038976833e-05	0.118128890387113
OG0001940	8.36155831274176e-05	-5.70840031071525e-06	3.585603008473e-05	0.0517053969251381
OG0004976	8.35705050747569e-05	-2.75195277428174e-06	3.68445867123242e-05	0.0639262199961094
OG0025319	8.33989599559232e-05	3.90765117636081e-05	5.8793257608606e-05	0.11359127871886
OG0002802	8.33642720057149e-05	8.31149315191952e-06	4.31814781055523e-05	0.0472946880430919
OG0008399	8.33391525741529e-05	-3.78290849531821e-07	3.90374488918072e-05	0.089235733699901
OG0002353	8.32558406553843e-05	2.39307170704194e-06	3.97203883415344e-05	0.072247289122955
OG0003054	8.3201030389705e-05	7.82802267542744e-05	8.06035705306334e-05	0.103277661072916
OG0000851	8.31428455764744e-05	1.11971823052112e-05	4.3531488410017e-05	0.0995709147198617
OG0000573	8.30872554677005e-05	4.77061809537982e-05	6.37641686644231e-05	0.120231468810564
OG0003673	8.3072592727962e-05	9.51406532160505e-06	4.30710119758974e-05	0.040370200133978
OG0124172	8.30309930278065e-05	0.000317124888699221	0.000209253274174284	0.284261435072305
OG0001935	8.29949911923302e-05	3.86784190636542e-05	6.05571616167514e-05	0.0820385212236677
OG0001641	8.29761501234709e-05	1.57804396813008e-05	4.66176811751998e-05	0.0913604012710754
OG0001107	8.29691668584709e-05	2.79121259442028e-07	3.8396057999032e-05	0.101911844320494
OG0000944	8.29333284273779e-05	1.88280789796079e-05	4.85043296126466e-05	0.0525044752815549
OG0004796	8.29098266788964e-05	2.63343076666989e-05	5.2861947528604e-05	0.0506289906404273
OG0014433	8.27642441723512e-05	-2.95790578328354e-05	2.17319038367073e-05	0.12517827735811
OG0003326	8.26597458271858e-05	0.000113167568926644	9.79105838113743e-05	0.105585460676212
OG0004616	8.2647353582579e-05	2.85665453058784e-06	3.95294604701281e-05	0.0479401655366718
OG0022099	8.26347684415259e-05	0.000131397970908953	0.000109338543538704	0.142026060000668
OG0002322	8.25763991519398e-05	-4.77705790898916e-06	3.453729098166e-05	0.0467827818708168
OG0003704	8.25120212427832e-05	4.00393818111255e-06	4.01466994631812e-05	0.0502282331511338
OG0002489	8.24634939694539e-05	-1.20486503517091e-05	3.13485792206247e-05	0.0832689742424518
OG0002002	8.24352394342041e-05	-6.65837095948804e-06	3.4284381182609e-05	0.0483922675551372
OG0006163	8.23920266707275e-05	1.19899254035576e-05	4.44745172444447e-05	0.1054720526282
OG0000293	8.22951943456825e-05	2.78356041875269e-05	5.21347547241965e-05	0.122377080821978
OG0002281	8.21848091726516e-05	4.68907146776676e-05	6.3169000344829e-05	0.049484596792625
OG0001492	8.21677113723913e-05	9.50036897828587e-05	8.89330751173745e-05	0.121534500533044
OG0005112	8.20665014469197e-05	4.91074950784741e-05	6.36504555775676e-05	0.233224549347972
OG0001101	8.2052293480752e-05	-1.59891866271635e-05	2.95675689601794e-05	0.0811889630019223
OG0003889	8.19952153547683e-05	-9.28673146096542e-06	3.28705611758199e-05	0.0892721529788144
OG0002884	8.18932403960494e-05	3.71753212129579e-05	5.91587475213211e-05	0.0781339650548064
OG0004922	8.18501613923602e-05	-7.44899035840714e-06	3.54533627299355e-05	0.0218781812826638
OG0001248	8.18393996646593e-05	2.38494487723888e-05	5.10952327775186e-05	0.0764162222174898
OG0001992	8.18376674113196e-05	-6.88907130681276e-06	3.52817100285008e-05	0.0331870434109544
OG0003753	8.1816132634154e-05	1.76621435755291e-05	4.7439684079879e-05	0.0907571601158216
OG0001522	8.17523532051055e-05	-1.31145204579598e-05	3.13082270460536e-05	0.133858759750134
OG0003603	8.17505213540129e-05	1.37468717478112e-05	4.5812615686079e-05	0.126437314562815
OG0002072	8.16123137845828e-05	2.36220948873714e-06	3.89235400126356e-05	0.0872613981295733
OG0000446	8.15320121706366e-05	1.62948864242917e-05	4.55599769109708e-05	0.150587637976687
OG0003529	8.14842699646865e-05	-4.05481056419792e-06	3.51227096654584e-05	0.0138354624422688
OG0001994	8.14699644351225e-05	-6.59711174496725e-06	3.32588669360421e-05	0.0561034101492083
OG0000338	8.14021919822889e-05	2.18600189630447e-05	4.94898669736141e-05	0.122179700458466
OG0016424	8.13993844102451e-05	8.50251082461826e-05	8.40491820223336e-05	0.222671206313654
OG0004251	8.13993050361917e-05	4.33385794543239e-05	6.06223663683719e-05	0.170609227464078
OG0001550	8.13863647721466e-05	-6.06967261504307e-06	3.45361991568073e-05	0.134484214167525
OG0027708	8.12948607678849e-05	2.18932586632324e-05	4.91151774543945e-05	0.160120686098752
OG0002241	8.11436052792543e-05	-1.04929921758719e-05	3.0792253757207e-05	0.0692523919334194
OG0001130	8.11117508206347e-05	3.58193129599032e-05	5.66686768246936e-05	0.0658234133157264
OG0000633	8.10955078727555e-05	5.54283231649308e-05	6.72435850119837e-05	0.137858374216497
OG0001842	8.07513830419582e-05	9.30622263559913e-06	4.18323174619836e-05	0.0913156862053025
OG0000144	8.06929278774085e-05	2.72456417160098e-05	5.15767700401027e-05	0.192221548418602
OG0004275	8.05750945960791e-05	-5.33888465307808e-06	3.3809621039175e-05	0.0347476900937333
OG0000856	8.0565562586888e-05	2.93327496261764e-05	5.35539455571371e-05	0.0773332623891571
OG0010757	8.05198801366277e-05	-1.78547780227633e-05	2.72004259251949e-05	0.0990705447862479
OG0001797	8.04672762827039e-05	-2.38308383809832e-05	2.35162279085257e-05	0.112838285084614
OG0000288	8.04067730774295e-05	4.65099560427887e-05	6.19058354370103e-05	0.126658227692251
OG0006922	8.02733528121643e-05	-4.9856176406667e-06	3.36205885785687e-05	0.0863242952490132
OG0022241	8.02016111937707e-05	0.000194352172453252	0.000141830915193264	0.136653176661979
OG0002704	7.99751908146033e-05	8.51174960553617e-05	8.17858742690019e-05	0.178553761747519
OG0001323	7.99649597311201e-05	-2.8665052484259e-05	2.14796300262101e-05	0.0952326517109047
OG0002097	7.9934143876009e-05	8.42780995865466e-05	8.24828782948019e-05	0.176408161116058
OG0000913	7.98741053293544e-05	1.96682384727508e-05	4.78796199256681e-05	0.0714402487609134
OG0001636	7.9789097414604e-05	-2.56185615457973e-06	3.57317559362475e-05	0.0542590266192453
OG0003166	7.97685048677871e-05	3.23069836841766e-05	5.4836045241588e-05	0.0537142125347265
OG0008638	7.97533185984854e-05	2.76501267350942e-06	3.79854150642072e-05	0.0328295053295032
OG0004533	7.97132539366295e-05	5.64777377542522e-05	6.64636828546622e-05	0.143763816890374
OG0001525	7.96951626163617e-05	2.63828374799042e-05	5.20354568516857e-05	0.138760725765693
OG0000596	7.96619329550468e-05	0.000119866346066803	0.000100176870971535	0.194206376644519
OG0005005	7.96306524298002e-05	8.36423371407698e-06	4.11200850364849e-05	0.0525769433566752
OG0005341	7.95400716296248e-05	6.82744896706005e-06	4.05392182522402e-05	0.0658767813929811
OG0177484	7.95016509460269e-05	3.06398837807554e-05	5.34146569324853e-05	0.165753988468032
OG0001738	7.94470381751743e-05	-2.71835500624603e-07	3.62129109777519e-05	0.047290819001566
OG0007208	7.93798910540928e-05	-6.59978068967684e-06	3.30245981222662e-05	0.0794712417820447
OG0044921	7.92752242865346e-05	1.14331320271883e-05	4.33070900401574e-05	0.059561518018579
OG0000087	7.92517877172281e-05	6.30101993246245e-05	7.05709463684932e-05	0.202289065588785
OG0001172	7.92210798755134e-05	9.58807552439812e-06	4.18515743800908e-05	0.0638553743608249
OG0115887	7.91663088915538e-05	-3.48748812661894e-06	3.45248199958145e-05	0.0973355822692902
OG0126500	7.91560003106467e-05	6.46481624583034e-05	7.11363768994509e-05	0.157501074588144
OG0000395	7.91169973976056e-05	2.01550416272885e-05	4.76524852801688e-05	0.134520603328381
OG0002654	7.90616369117994e-05	1.02551578649536e-05	4.15308346089402e-05	0.0984000723003373
OG0008625	7.88747582753399e-05	-2.07475928274037e-05	2.54023675579827e-05	0.103593105765699
OG0002209	7.87613467652308e-05	-7.11835564584135e-06	3.11802293545004e-05	0.0516116373638611
OG0025456	7.8708302465911e-05	2.78232125803073e-05	5.19929463856742e-05	0.0900395443568087
OG0001695	7.87062236300242e-05	4.95931019675184e-05	6.21765483402356e-05	0.136001853988703
OG0005476	7.86945110904156e-05	-8.50892317519015e-06	3.23516608424177e-05	0.153232565487698
OG0003867	7.86740668636458e-05	1.55997514230282e-05	4.43755381207219e-05	0.137692643858316
OG0000209	7.85315284614737e-05	3.6659210338132e-05	5.52994428302867e-05	0.208065886495333
OG0002169	7.85002618704487e-05	3.01575777097368e-05	5.24969299572715e-05	0.0904808164414488
OG0003391	7.8433894825774e-05	-5.47234505179e-06	3.36663333753444e-05	0.0307447969541946
OG0007240	7.83263126278921e-05	6.90616629636078e-05	7.27519195853863e-05	0.226548461825377
OG0003749	7.83001636104393e-05	6.44785617365551e-06	3.93426739633383e-05	0.0674042845294191
OG0000774	7.82750496595165e-05	1.62973442990115e-06	3.60711953551484e-05	0.121667706839541
OG0001516	7.82488885681075e-05	1.96507277252681e-05	4.62546096616554e-05	0.0741801164143045
OG0003973	7.80743473018185e-05	0.000102933357465331	9.15624378828955e-05	0.0948649274733341
OG0000567	7.80712040437807e-05	6.03108894557336e-06	3.81018344473847e-05	0.0484149049004594
OG0003096	7.80548894622063e-05	-2.54648983981831e-05	2.31117248024891e-05	0.0751432967928155
OG0131870	7.79309127103983e-05	2.33065523518662e-05	4.87144932316899e-05	0.0860972648624427
OG0015728	7.7767241761135e-05	7.63607180120411e-05	7.72294635545236e-05	0.218959800538038
OG0001919	7.76579924031396e-05	-2.52743762044145e-05	2.28689035762398e-05	0.0956542782173027
OG0008804	7.73457931030467e-05	2.76012663919415e-05	4.99599935981529e-05	0.0458279923199192
OG0126493	7.73362947684355e-05	0.000195082202509508	0.000139540059745427	0.192471815363059
OG0001249	7.72650931442645e-05	1.49754311052798e-05	4.36856138903735e-05	0.0791125115835798
OG0000959	7.71676987200784e-05	6.57087837109407e-06	3.92424701945242e-05	0.0687296677193569
OG0003602	7.70680224591093e-05	4.73216683159525e-05	6.10253888095283e-05	0.152443698569276
OG0001564	7.69447622503614e-05	1.22361639267041e-05	4.12851449499425e-05	0.0615992853389241
OG0001363	7.69300864505747e-05	-1.30239131607836e-05	2.63878815293122e-05	0.073686158114945
OG0001685	7.69183237839252e-05	8.43047689745239e-06	3.89365382996438e-05	0.0506761185532931
OG0002553	7.67433268104463e-05	2.97085439660555e-05	5.16895385271763e-05	0.264647893136268
OG0002659	7.66473276094346e-05	-9.77710375254466e-06	3.00421234815285e-05	0.0823759753124472
OG0005814	7.66425507047303e-05	-1.51312374403509e-05	2.72424252872357e-05	0.085121872981168
OG0000818	7.65977835726915e-05	1.43001483582048e-05	4.32866836497821e-05	0.140507656457928
OG0019837	7.65843692535187e-05	2.52263160929482e-08	3.50970902666853e-05	0.0418724890726788
OG0000961	7.65683448967466e-05	-9.42969151408233e-06	3.04730346896528e-05	0.0850024827593678
OG0000660	7.65519675755197e-05	-1.18760214359096e-05	2.87835707283842e-05	0.101545296446876
OG0001543	7.65097575117247e-05	1.26666321251342e-05	4.18961969105312e-05	0.0437754705121568
OG0001739	7.64673265845893e-05	5.64949291459631e-08	3.52224599892184e-05	0.0804536699049594
OG0002632	7.62315329617776e-05	-2.37333661917641e-05	2.33438264771519e-05	0.105412706648216
